taxon_id,scientific_name,common_name,metric,model,model_display_name,delta,baseline,target
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,lr_map_test,refit_naip,NAIP GRAFT,-0.09430670662069107,0.7536126965387646,0.6593059899180735
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,lr_map_test,refit_naip,NAIP GRAFT,0.01005467483521938,0.3575602113425238,0.3676148861777432
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,lr_map_test,refit_naip,NAIP GRAFT,0.0060824188458248885,0.3929693295289106,0.3990517483747355
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,lr_map_test,refit_naip,NAIP GRAFT,0.03417363339285817,0.3542164131403122,0.3883900465331704
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,lr_map_test,refit_naip,NAIP GRAFT,-6.80333839520042e-06,0.8985823555137087,0.8985755521753135
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,lr_mcc_test,refit_naip,NAIP GRAFT,-0.1382520861846252,0.2719373703149104,0.1336852841302852
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,lr_mcc_test,refit_naip,NAIP GRAFT,0.012766794840665598,0.0327903183200172,0.0455571131606828
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,lr_mcc_test,refit_naip,NAIP GRAFT,0.2463889127483838,0.0,0.2463889127483838
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,lr_mcc_test,refit_naip,NAIP GRAFT,-0.0871038678137796,0.1190941327432658,0.0319902649294862
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,lr_mcc_test,refit_naip,NAIP GRAFT,0.0,0.0,0.0
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,lr_mcc_test,refit_naip,NAIP GRAFT,0.0083337764620616,0.0,0.0083337764620616
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,lr_mcc_test,refit_naip,NAIP GRAFT,0.0044408358181534,0.0201310503558026,0.024571886173956
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,lr_mcc_test,refit_naip,NAIP GRAFT,0.2629005356217065,0.257279339494729,0.5201798751164355
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,lr_mcc_test,refit_naip,NAIP GRAFT,-0.059791664983595894,0.4149669616512416,0.3551752966676457
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,lr_mcc_test,refit_naip,NAIP GRAFT,-0.002532453883908381,-0.3630214466474385,-0.3655539005313469
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,lr_mcc_test,refit_naip,NAIP GRAFT,0.0337416389489525,0.0350790355820484,0.0688206745310009
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,lr_mcc_test,refit_naip,NAIP GRAFT,-0.12815332012676459,0.3389474418236137,0.2107941216968491
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,lr_mcc_test,refit_naip,NAIP GRAFT,-0.10969245087512272,0.3275913025093544,0.2178988516342317
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,lr_mcc_test,refit_naip,NAIP GRAFT,0.034291179956605,0.0090107998740536,0.0433019798306586
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,lr_mcc_test,refit_naip,NAIP GRAFT,0.0,0.0,0.0
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,lr_mcc_test,refit_naip,NAIP GRAFT,-0.11640032541190531,0.4790843974242746,0.3626840720123693
